antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
yogurt,soda,0.13950177935943062,0.17437722419928825,0.027351296390442297,0.19606413994169095,1.1243678229309215,1.0,0.0030253633348832215,1.0269759278318917,0.12854335974614176,0.09545777146912703,0.026267341912134298,0.17645772594752185
pork,rolls/buns,0.05765124555160142,0.18393492628368074,0.01128622267412303,0.19576719576719578,1.064328562946584,1.0,0.0006821450734268448,1.0147124929762128,0.06413815628317132,0.04900662251655629,0.014499173980858511,0.12856353154860617
bottled beer,bottled water,0.08052872394509406,0.11052364006100661,0.0157600406710727,0.19570707070707072,1.7707258881361918,1.0,0.006859712971192962,1.1059109530167706,0.4733805866594372,0.08990719257540604,0.095768065889808,0.1691506834676108
"whole milk, other vegetables",whipped/sour cream,0.07483477376715811,0.07168276563294357,0.014641586171835282,0.1956521739130435,2.729417206290472,1.0,0.009277222622689735,1.1541241292130973,0.6848737956552002,0.1110254433307633,0.1335420734320682,0.19995374653098982
domestic eggs,soda,0.06344687341128623,0.17437722419928825,0.012404677173360447,0.19551282051282048,1.1212061747776032,1.0,0.001340987503776727,1.0262721356566615,0.11542685064721246,0.055029318899413614,0.02559958001768344,0.13332492337594376
tropical fruit,pip fruit,0.10493136756481952,0.07564819522114896,0.02043721403152008,0.1947674418604651,2.5746475681420353,1.0,0.012499345453154474,1.147931483191064,0.6832965695209061,0.1276190476190476,0.12886786829806118,0.23246436609152288
brown bread,soda,0.06487036095577021,0.17437722419928825,0.01260803253685816,0.19435736677115986,1.1145800012795086,1.0,0.001296119060585063,1.0248002547876538,0.10993241134030383,0.05563032750112159,0.0242000864771376,0.1333302868841222
brown bread,rolls/buns,0.06487036095577021,0.18393492628368074,0.01260803253685816,0.19435736677115986,1.0566637380842216,1.0,0.0006761074764628037,1.0129368035622797,0.05734513708888225,0.05337925096857512,0.012771580138843398,0.13145176243477838
"whole milk, yogurt",whipped/sour cream,0.05602440264361973,0.07168276563294357,0.010879511947127605,0.19419237749546278,2.709052528606917,1.0,0.006863527822699348,1.1520333246311896,0.6683088581702215,0.09312445604873802,0.13196955450907738,0.17298271357042644
domestic eggs,"whole milk, other vegetables",0.06344687341128623,0.07483477376715811,0.012302999491611592,0.19391025641025642,2.5911784942865106,1.0,0.007554967073644468,1.1477198830403446,0.6556757954691256,0.09765940274414853,0.12870726143475897,0.17915621516164995
"whole milk, rolls/buns",tropical fruit,0.05663446873411286,0.10493136756481952,0.010981189628876462,0.1938958707360862,1.8478351634587284,1.0,0.005038457373298986,1.110363537341638,0.48637158391415775,0.07292370020256582,0.0993940575587195,0.14927351676339193
root vegetables,tropical fruit,0.10899847483477376,0.10493136756481952,0.021047280122013217,0.19309701492537312,1.8402220366192292,1.0,0.00960992109512084,1.1092642473647554,0.5124427972023347,0.10911966262519768,0.09850154967522944,0.19683920513710518
whipped/sour cream,tropical fruit,0.07168276563294357,0.10493136756481952,0.013828164717844434,0.19290780141843972,1.8384188245642972,1.0,0.006306394089151219,1.1090041930875258,0.49126989240383995,0.08494690818238601,0.09829015414635404,0.16234537357743692
curd,tropical fruit,0.05327910523640061,0.10493136756481952,0.010269445856634469,0.19274809160305345,1.836896783833363,1.0,0.004678796481549016,1.108784783442162,0.48124383912991237,0.06941580756013746,0.09811172110826204,0.1453081543286585
newspapers,yogurt,0.07981698017285206,0.13950177935943062,0.015353329944077275,0.19235668789808916,1.3788834004939554,1.0,0.004218719186868019,1.0654433804461307,0.29860963740807134,0.07527417746759721,0.06142361165989682,0.15120749846799503
napkins,tropical fruit,0.05236400610066091,0.10493136756481952,0.010066090493136757,0.19223300970873786,1.831988033416121,1.0,0.004571463721821855,1.1080777540964373,0.4792398231239433,0.06837016574585635,0.09753625474104702,0.1440816211334387
whole milk,root vegetables,0.25551601423487547,0.10899847483477376,0.048906964921199794,0.19140469558296855,1.75603095247994,1.0,0.021056109073738026,1.1019128113879004,0.5782984779160687,0.15496134020618554,0.09248718259254772,0.3200493627168574
frankfurter,soda,0.058973055414336555,0.17437722419928825,0.01128622267412303,0.19137931034482758,1.0975017593244194,1.0,0.0010026649684202159,1.0210260340392596,0.09440721110089029,0.050824175824175824,0.020593043995243757,0.12805117120739923
tropical fruit,citrus fruit,0.10493136756481952,0.08276563294356888,0.0199288256227758,0.18992248062015504,2.2947022074929055,1.0,0.011244114570639238,1.1322797449787523,0.6303579252898479,0.1187878787878788,0.11682602781279514,0.2153543607031979
fruit/vegetable juice,tropical fruit,0.0722928317234367,0.10493136756481952,0.013726487036095577,0.189873417721519,1.8095010303208714,1.0,0.006140701338221996,1.104850343162176,0.4822227093380097,0.08395522388059702,0.09490004126901504,0.16034368560494555
frankfurter,yogurt,0.058973055414336555,0.13950177935943062,0.011184544992374174,0.1896551724137931,1.359517945109078,1.0,0.0029576988278119196,1.0618914212160218,0.28101763174696703,0.05971769815418023,0.058284133367559374,0.13491504976374785
margarine,root vegetables,0.05856634468734113,0.10899847483477376,0.011082867310625319,0.18923611111111113,1.7361354037106138,1.0,0.004699225063057481,1.0989654785763818,0.4503854915277078,0.07082521117608838,0.09005330968592697,0.14545760779436154
coffee,rolls/buns,0.05805795627859685,0.18393492628368074,0.010981189628876462,0.18914185639229422,1.0283085448414668,1.0,0.0003023037205915919,1.0064215055983117,0.029226036269430093,0.04753521126760563,0.006380532970123792,0.12442167446480383
curd,"whole milk, yogurt",0.05327910523640061,0.05602440264361973,0.010066090493136757,0.18893129770992367,3.37230365331597,1.0,0.007081160448880861,1.1638663835641019,0.7430561657819739,0.1014344262295082,0.14079484198374614,0.18430230947202172
curd,rolls/buns,0.05327910523640061,0.18393492628368074,0.010066090493136757,0.18893129770992367,1.0271637993239908,1.0,0.00026620219901894206,1.0061602320643561,0.027933724529149277,0.044315129811996416,0.006122515945315127,0.12182883293456383
soda,other vegetables,0.17437722419928825,0.1934926283680732,0.032740213523131674,0.18775510204081633,0.9703475715036408,1.0,-0.0010004939147173902,0.9929362113056385,-0.03569169603325194,0.09769417475728155,-0.007114040775160291,0.17848080903407082
"whole milk, yogurt",soda,0.05602440264361973,0.17437722419928825,0.01047280122013218,0.18693284936479126,1.0720026667654357,1.0,0.0007034213997145055,1.0154422979156075,0.07115279236017275,0.04761904761904761,0.015207459790975634,0.12349557920134607
rolls/buns,yogurt,0.18393492628368074,0.13950177935943062,0.03436705643111337,0.18684355997788832,1.339363274331291,1.0,0.0087078069281942,1.0582197696388784,0.31048574381779903,0.11888849806542384,0.055016709486297,0.2165996225545418
"whole milk, other vegetables",soda,0.07483477376715811,0.17437722419928825,0.013929842399593289,0.18614130434782608,1.0674633984028394,1.0,0.0008803622764945434,1.0144546961424439,0.06831183020834078,0.05920484010371651,0.014248735007496252,0.13301234313601218
other vegetables,tropical fruit,0.1934926283680732,0.10493136756481952,0.035892221657346214,0.18549658434051497,1.7677896385551983,1.0,0.015588775548972898,1.0989132951768699,0.5385218407454868,0.13671572424477152,0.09001009962387423,0.2637754239532032
yogurt,root vegetables,0.13950177935943062,0.10899847483477376,0.025826131164209457,0.18513119533527697,1.6984750989948219,1.0,0.010620649977294398,1.0934294208646604,0.4779052122206809,0.11598173515981736,0.0854462291592433,0.21103574692136984
pip fruit,rolls/buns,0.07564819522114896,0.18393492628368074,0.013929842399593289,0.18413978494623653,1.0011137561891852,1.0,1.5497188097764528e-05,1.000251095296444,0.0012035646066895322,0.05670529801324503,0.00025103226342339854,0.12993611690650686
butter,whipped/sour cream,0.05541433655312659,0.07168276563294357,0.010167768174885612,0.18348623853211007,2.5596980935649682,1.0,0.006195515275042781,1.1369278488315635,0.645075349838536,0.08695652173913043,0.1204367093059477,0.16266510508165788
newspapers,soda,0.07981698017285206,0.17437722419928825,0.014641586171835282,0.18343949044585986,1.0519693227609515,1.0,0.0007233227253237128,1.0110980951693582,0.05368707796193981,0.06112054329371817,0.01097627937623544,0.13370225251155968
"whole milk, yogurt",citrus fruit,0.05602440264361973,0.08276563294356888,0.010269445856634469,0.18330308529945552,2.2147246239805223,1.0,0.005632550711549928,1.1231025249957634,0.5810283634998572,0.07990506329113925,0.10960933864539908,0.1536908546890398
pip fruit,citrus fruit,0.07564819522114896,0.08276563294356888,0.013828164717844434,0.1827956989247312,2.208594224723257,1.0,0.0075670939593273775,1.122405212319054,0.5920076093356714,0.09563994374120957,0.10905616881994581,0.17493593300044913
"whole milk, other vegetables",pip fruit,0.07483477376715811,0.07564819522114896,0.013523131672597865,0.18070652173913043,2.3887750555165965,1.0,0.007862016097329371,1.128230395219294,0.6284016999306706,0.09873793615441723,0.11365621398133845,0.17973498129967275
"whole milk, yogurt",curd,0.05602440264361973,0.05327910523640061,0.010066090493136757,0.17967332123411978,3.37230365331597,1.0,0.007081160448880861,1.1540779048998744,0.7452171434291209,0.1014344262295082,0.13350736916953795,0.18430230947202172
domestic eggs,tropical fruit,0.06344687341128623,0.10493136756481952,0.011387900355871887,0.1794871794871795,1.7105197773802425,1.0,0.004730333161113637,1.0908648957803762,0.44352249639406294,0.07253886010362694,0.08329619564425882,0.1440071556350626
pip fruit,"whole milk, other vegetables",0.07564819522114896,0.07483477376715811,0.013523131672597865,0.17876344086021506,2.3887750555165965,1.0,0.007862016097329371,1.1265514375077486,0.62895468789673,0.09873793615441723,0.11233525012201506,0.17973498129967275
canned beer,soda,0.07768174885612608,0.17437722419928825,0.013828164717844434,0.17801047120418848,1.0208355593546319,1.0,0.0002822369813669321,1.0044200648276174,0.022129345619848684,0.058045241143832686,0.004400613829211049,0.128655381374689
pork,"whole milk, other vegetables",0.05765124555160142,0.07483477376715811,0.010167768174885612,0.1763668430335097,2.3567498658078367,1.0,0.0058534502566366395,1.1232734117216732,0.6109063444108761,0.08312551953449708,0.10974479626712472,0.1561182041254505
tropical fruit,bottled water,0.10493136756481952,0.11052364006100661,0.018505338078291814,0.1763565891472868,1.595645864087917,1.0,0.006907941378448518,1.0799289452435779,0.4170568724697999,0.09395973154362414,0.07401315206487948,0.17189494590759002
pip fruit,soda,0.07564819522114896,0.17437722419928825,0.013319776309100152,0.17607526881720428,1.0097377660741715,1.0,0.00012845401075033298,1.002060922015872,0.010433101775852367,0.056271477663230235,0.002056683351872437,0.12623005423367503
margarine,bottled water,0.05856634468734113,0.11052364006100661,0.010269445856634469,0.1753472222222222,1.5865132755800877,1.0,0.0037964802567219307,1.0786071227891794,0.39268509419253833,0.0646606914212548,0.07287836426103743,0.13413175278544415
"whole milk, other vegetables",citrus fruit,0.07483477376715811,0.08276563294356888,0.013014743263853584,0.17391304347826086,2.1012712317060145,1.0,0.006820995846825958,1.1103363390683114,0.566490823167381,0.09001406469760899,0.09937199674190174,0.16558060036320904
margarine,soda,0.05856634468734113,0.17437722419928825,0.010167768174885612,0.1736111111111111,0.9956065759637188,1.0,-4.486844319166565e-05,0.9990729387840546,-0.004665462676298548,0.045641259698767686,-0.0009279214559386971,0.11596007450599287
frankfurter,root vegetables,0.058973055414336555,0.10899847483477376,0.010167768174885612,0.17241379310344826,1.5818000514668038,1.0,0.0037397950783763304,1.0766268429079817,0.39085899513776334,0.06443298969072164,0.07117307487988288,0.13284868759650026
root vegetables,soda,0.10899847483477376,0.17437722419928825,0.01860701576004067,0.1707089552238806,0.9789636003655194,1.0,-0.0003998357236031508,0.9955766205380912,-0.02354923327228076,0.07027649769585252,-0.004443032681420467,0.1387072472912406
frankfurter,sausage,0.058973055414336555,0.09395017793594305,0.010066090493136757,0.1706896551724138,1.8168103448275863,1.0,0.004525561443533607,1.09253408897537,0.4777597694939672,0.0704626334519573,0.08469675217379528,0.13891625615763548
other vegetables,soda,0.1934926283680732,0.17437722419928825,0.032740213523131674,0.16920651602732528,0.9703475715036409,1.0,-0.0010004939147173902,0.9937761811187568,-0.036506758701547605,0.09769417475728155,-0.0062627973979379045,0.17848080903407082
bottled beer,rolls/buns,0.08052872394509406,0.18393492628368074,0.01362480935434672,0.16919191919191917,0.9198466142910585,1.0,-0.0011872355482130306,0.9822546176038371,-0.08656565656565668,0.05431698419132549,-0.018065969941125724,0.12163299663299662
bottled water,tropical fruit,0.11052364006100661,0.10493136756481952,0.018505338078291814,0.16743330266789327,1.595645864087917,1.0,0.006907941378448518,1.0750713850354046,0.41967897214810795,0.09395973154362414,0.06982920955796097,0.17189494590759002
citrus fruit,pip fruit,0.08276563294356888,0.07564819522114896,0.013828164717844434,0.1670761670761671,2.208594224723257,1.0,0.0075670939593273775,1.109767506032426,0.5966013941326448,0.09563994374120957,0.0989103622477289,0.17493593300044913
sausage,shopping bags,0.09395017793594305,0.09852567361464158,0.015658362989323844,0.16666666666666669,1.6916064671482631,1.0,0.006401858421969617,1.0817691916624301,0.4512400403995063,0.08855664174813112,0.07558839010451916,0.16279669762641902
rolls/buns,sausage,0.18393492628368074,0.09395017793594305,0.030604982206405694,0.1663902708678828,1.771047958858904,1.0,0.013324263153419318,1.086899289200185,0.5334899947264413,0.12376644736842105,0.07995155582826029,0.24607392331272931
soda,bottled water,0.17437722419928825,0.11052364006100661,0.028978139298423997,0.1661807580174927,1.5035765916302124,1.0,0.009705333736184412,1.0667496204862754,0.40565638233514834,0.1132300357568534,0.06257290296091002,0.21418513521849797
fruit/vegetable juice,root vegetables,0.0722928317234367,0.10899847483477376,0.011997966446365024,0.16596343178621661,1.52262159665806,1.0,0.004118158047023474,1.0683003109485258,0.36998528745197995,0.07087087087087088,0.06393362451414361,0.13801902932594412
whole milk,tropical fruit,0.25551601423487547,0.10493136756481952,0.04229791560752415,0.16553919617986468,1.5775949558420244,1.0,0.015486270799146773,1.0726311269955213,0.49178187968818937,0.132949824224992,0.0677130517356548,0.2843199856868316
yogurt,bottled water,0.13950177935943062,0.11052364006100661,0.022979156075241484,0.16472303206997083,1.4903873232825788,1.0,0.0075609116254498135,1.0648879283039259,0.3823755462350951,0.10120913569189431,0.06093404439965284,0.18631735780131475
brown bread,sausage,0.06487036095577021,0.09395017793594305,0.010676156583629894,0.164576802507837,1.75174551154175,1.0,0.004581574629066429,1.0845399371048186,0.4589105142981407,0.07206588881262868,0.07795004518736133,0.13910658307210033
brown bread,tropical fruit,0.06487036095577021,0.10493136756481952,0.010676156583629894,0.164576802507837,1.5684233068455202,1.0,0.0038692208941174524,1.0713954737216607,0.3875580546451483,0.0670926517571885,0.06663783399574881,0.1331604942771743
"whole milk, other vegetables",domestic eggs,0.07483477376715811,0.06344687341128623,0.012302999491611592,0.1644021739130435,2.5911784942865106,1.0,0.007554967073644468,1.1208180506817778,0.6637465383081784,0.09765940274414853,0.10779452615728831,0.17915621516164995
domestic eggs,citrus fruit,0.06344687341128623,0.08276563294356888,0.010371123538383325,0.16346153846153846,1.9749929124929126,1.0,0.0051199029022077295,1.0964640709640097,0.5271127232784331,0.07634730538922156,0.08797741168043796,0.1443843318843319
citrus fruit,bottled water,0.08276563294356888,0.11052364006100661,0.013523131672597865,0.1633906633906634,1.4783322672007126,1.0,0.004375572647721468,1.06319200732796,0.35275835081551576,0.0752262443438914,0.05943611962130482,0.1428728845932158
tropical fruit,"whole milk, other vegetables",0.10493136756481952,0.07483477376715811,0.01708185053380783,0.16279069767441862,2.1753349342770476,1.0,0.009229335381016049,1.1050584646670056,0.6036416156829653,0.10500000000000001,0.09507050353092725,0.195525783619818
root vegetables,citrus fruit,0.10899847483477376,0.08276563294356888,0.017691916624300967,0.16231343283582092,1.961121144889802,1.0,0.008670588864717253,1.094961293412577,0.5500412523397096,0.10163551401869161,0.0867257080080145,0.18803632329751735
whipped/sour cream,soda,0.07168276563294357,0.17437722419928825,0.011591255719369599,0.16170212765957448,0.9273122014763353,1.0,-0.0009085859746312368,0.9848799609805445,-0.0778635693117333,0.049436253252385085,-0.015352164343360213,0.11408721543328579
yogurt,"whole milk, other vegetables",0.13950177935943062,0.07483477376715811,0.02226741230299949,0.1596209912536443,2.132978870896184,1.0,0.011827828204520493,1.1008904513369115,0.6172843702671365,0.11593435680254102,0.09164440586653386,0.2285876695398656
root vegetables,beef,0.10899847483477376,0.05246568378240976,0.017386883579054397,0.15951492537313433,3.0403668431100312,1.0,0.011668204065608208,1.127366023291073,0.7531887461435741,0.12067748764996472,0.11297663816340553,0.2454551371051718
sausage,root vegetables,0.09395017793594305,0.10899847483477376,0.01494661921708185,0.1590909090909091,1.4595700474898237,1.0,0.004706193111608444,1.0595693812775664,0.347515911313465,0.07950243374797188,0.05622036869897192,0.14810888738127542
shopping bags,sausage,0.09852567361464158,0.09395017793594305,0.015658362989323844,0.15892672858617132,1.6916064671482631,1.0,0.006401858421969617,1.0772543283191056,0.4535303406271149,0.08855664174813112,0.07171410342778532,0.16279669762641902
citrus fruit,"whole milk, other vegetables",0.08276563294356888,0.07483477376715811,0.013014743263853584,0.15724815724815724,2.1012712317060145,1.0,0.006820995846825958,1.0977908078039844,0.5713889812659351,0.09001406469760899,0.08907963804106236,0.16558060036320904
soda,yogurt,0.17437722419928825,0.13950177935943062,0.027351296390442297,0.15685131195335278,1.1243678229309215,1.0,0.0030253633348832215,1.0205770735813116,0.13397320856300463,0.09545777146912703,0.020162194619074144,0.17645772594752185
whole milk,soda,0.25551601423487547,0.17437722419928825,0.040061006609049314,0.15678471945881414,0.8991123707740158,1.0,-0.004495166691694093,0.9791364018816369,-0.13097826201556603,0.10276473656755347,-0.021308163069281138,0.1932611643941301
brown bread,root vegetables,0.06487036095577021,0.10899847483477376,0.010167768174885612,0.1567398119122257,1.4380000467880034,1.0,0.0030969977687254017,1.0566151915528146,0.32571925627922144,0.06211180124223602,0.053581655843517026,0.12501169700088896
root vegetables,whipped/sour cream,0.10899847483477376,0.07168276563294357,0.01708185053380783,0.15671641791044777,2.186249603048587,1.0,0.009268538407878446,1.1008363664175713,0.6089727914445477,0.10441267868241146,0.09159977767242648,0.19750714512543666
yogurt,citrus fruit,0.13950177935943062,0.08276563294356888,0.021657346212506354,0.15524781341107868,1.875752143609286,1.0,0.010111393147068985,1.0858028918045068,0.5425700050870428,0.10795742524075012,0.07902253019598258,0.2084592875409202
shopping bags,yogurt,0.09852567361464158,0.13950177935943062,0.015251652262328419,0.15479876160990713,1.109654388071018,1.0,0.0015071454804994142,1.0180986273512964,0.10961876832844572,0.06846188954815152,0.017776890042944173,0.13206410383702352
citrus fruit,soda,0.08276563294356888,0.17437722419928825,0.012811387900355872,0.1547911547911548,0.8876798876798877,1.0,-0.001621053431440837,0.9768269469502607,-0.12122655294461458,0.05243445692883896,-0.023722782343471985,0.11413027127312841
"whole milk, other vegetables",butter,0.07483477376715811,0.05541433655312659,0.011489578037620742,0.15353260869565216,2.7706297367371358,1.0,0.007342658698210353,1.1159150052919724,0.6907644232031721,0.09674657534246575,0.10387440328544016,0.1804360291184683
whipped/sour cream,"whole milk, yogurt",0.07168276563294357,0.05602440264361973,0.010879511947127605,0.15177304964539007,2.709052528606917,1.0,0.006863527822699348,1.112880929993726,0.6795815377056228,0.09312445604873802,0.10143127350952298,0.17298271357042644
whipped/sour cream,citrus fruit,0.07168276563294357,0.08276563294356888,0.010879511947127605,0.15177304964539007,1.8337689720668444,1.0,0.004946642478371524,1.0813548976166956,0.48978411522043996,0.07577903682719547,0.07523422494872091,0.14161134054751076
other vegetables,whipped/sour cream,0.1934926283680732,0.07168276563294357,0.02887646161667514,0.14923804519180242,2.081923651718265,1.0,0.0150063748856643,1.0911597881411417,0.6443524358455321,0.12220309810671258,0.0835439402476864,0.27603746231221327
other vegetables,citrus fruit,0.1934926283680732,0.08276563294356888,0.02887646161667514,0.14923804519180242,1.803140263466065,1.0,0.01286192175987681,1.078132798337485,0.5522726627034015,0.11672831894780107,0.07247047716011272,0.2490661970430757
yogurt,whipped/sour cream,0.13950177935943062,0.07168276563294357,0.02074224707676665,0.14868804664723032,2.0742509769865394,1.0,0.010742373721565982,1.090454833520207,0.6018586094487423,0.10891617725573945,0.08295147193598139,0.21902487438744495
pastry,tropical fruit,0.08896797153024912,0.10493136756481952,0.013218098627351297,0.14857142857142858,1.415891472868217,1.0,0.003882567705214328,1.0512551052091046,0.32241586538461536,0.07315700619020822,0.04875610587299785,0.1372702104097453
sausage,tropical fruit,0.09395017793594305,0.10493136756481952,0.013929842399593289,0.14826839826839827,1.4130035823349778,1.0,0.004071521745816651,1.0508810881449895,0.32259562731865077,0.07531610775151182,0.048417550490707374,0.14051016812644718
newspapers,tropical fruit,0.07981698017285206,0.10493136756481952,0.01179461108286731,0.14777070063694267,1.4082605046166,1.0,0.0034193061984358585,1.0502673788663925,0.31505048580682027,0.06819517930629042,0.04786150639149508,0.13008690070606824
fruit/vegetable juice,shopping bags,0.0722928317234367,0.09852567361464158,0.010676156583629894,0.14767932489451477,1.4988918063339038,1.0,0.0035534566405683622,1.0576703730362869,0.3587774785495084,0.06666666666666667,0.054525847094242366,0.12801922901072488
canned beer,shopping bags,0.07768174885612608,0.09852567361464158,0.011387900355871887,0.14659685863874347,1.487905164821509,1.0,0.003734253722258651,1.0563288118994079,0.35553254484463837,0.06909315237507713,0.05332507384525627,0.1310899669870704
whipped/sour cream,curd,0.07168276563294357,0.05327910523640061,0.01047280122013218,0.14609929078014183,2.7421498565318605,1.0,0.0066536076063383395,1.108701380080295,0.6843809483299482,0.09147424511545292,0.09804387550453172,0.17133208813816253
canned beer,rolls/buns,0.07768174885612608,0.18393492628368074,0.01128622267412303,0.14528795811518325,0.7898878209302527,1.0,-0.0030021640753159218,0.9547836390800428,-0.2238474275248368,0.04508529650690496,-0.04735770395429515,0.10332391272259991
fruit/vegetable juice,"whole milk, other vegetables",0.0722928317234367,0.07483477376715811,0.01047280122013218,0.14486638537271448,1.9358164404084877,1.0,0.005062783513121564,1.0818955194926818,0.5210934141472613,0.07663690476190477,0.07569632928240982,0.14240601877331377
tropical fruit,"whole milk, yogurt",0.10493136756481952,0.05602440264361973,0.015149974580579562,0.1443798449612403,2.5770885212228642,1.0,0.009271257394182454,1.1032647978162904,0.6837075829091211,0.10390516039051602,0.09359928642759567,0.20739863391437693
"whole milk, other vegetables",bottled water,0.07483477376715811,0.11052364006100661,0.010777834265378749,0.14402173913043478,1.3030853765849366,1.0,0.002506822665490507,1.039134287166824,0.25140436332418864,0.06173558532323821,0.03766047146179997,0.12076891924323027
newspapers,root vegetables,0.07981698017285206,0.10899847483477376,0.011489578037620742,0.14394904458598726,1.320651915581329,1.0,0.002789648932862491,1.0408276744861646,0.26385860264997807,0.06479357798165138,0.03922616153180243,0.12467974617359065
root vegetables,bottled water,0.10899847483477376,0.11052364006100661,0.015658362989323844,0.14365671641791045,1.29978271018413,1.0,0.003611454789486622,1.0386913484254912,0.25885548891368826,0.07680798004987531,0.03725009213193292,0.14266552472229468
fruit/vegetable juice,citrus fruit,0.0722928317234367,0.08276563294356888,0.010371123538383325,0.14345991561181437,1.733327113073949,1.0,0.004387761563510171,1.0708598275486414,0.4560435309590738,0.07167955024595925,0.06617096442103917,0.13438352045946983
root vegetables,pip fruit,0.10899847483477376,0.07564819522114896,0.015556685307574987,0.14272388059701493,1.8866792549350024,1.0,0.0073111474044665285,1.0782428016571581,0.5274606019516102,0.09200240529164161,0.07256510457283488,0.17418452094366876
bottled water,bottled beer,0.11052364006100661,0.08052872394509406,0.0157600406710727,0.14259429622815087,1.7707258881361916,1.0,0.006859712971192962,1.0723876363430074,0.4893439237724383,0.08990719257540604,0.06750137160277161,0.1691506834676108
pip fruit,sausage,0.07564819522114896,0.09395017793594305,0.010777834265378749,0.14247311827956988,1.5164752362333007,1.0,0.003670672863818846,1.0565847454790882,0.36844857966514666,0.06786171574903968,0.05355438427556613,0.1285958664990923
whipped/sour cream,"yogurt, other vegetables",0.07168276563294357,0.04341637010676157,0.010167768174885612,0.14184397163120566,3.267061969538425,1.0,0.007055562691889485,1.1146966265698068,0.7474972617743701,0.09689922480620154,0.10289492570077674,0.18801800455096582
whipped/sour cream,butter,0.07168276563294357,0.05541433655312659,0.010167768174885612,0.14184397163120566,2.5596980935649682,1.0,0.006195515275042781,1.1007155251736294,0.656380065717415,0.08695652173913043,0.09150004962248737,0.16266510508165788
bottled water,root vegetables,0.11052364006100661,0.10899847483477376,0.015658362989323844,0.14167433302667892,1.29978271018413,1.0,0.003611454789486622,1.038069301023152,0.259299342632676,0.07680798004987531,0.03667317874214165,0.14266552472229468
newspapers,bottled water,0.07981698017285206,0.11052364006100661,0.01128622267412303,0.14140127388535031,1.2793758313361732,1.0,0.002464559486742228,1.035962822777611,0.2373102384152108,0.06303236797274275,0.034714395137450886,0.12175859462436789
"whole milk, other vegetables",pastry,0.07483477376715811,0.08896797153024912,0.010574478901881037,0.14130434782608695,1.5882608695652172,1.0,0.003916580879891881,1.0609486913824946,0.400339851378427,0.0690112806901128,0.05744735054347825,0.1300807453416149
pip fruit,pastry,0.07564819522114896,0.08896797153024912,0.010676156583629894,0.1411290322580645,1.5862903225806448,1.0,0.003945890104879985,1.0607321270445924,0.3998460015399845,0.06935270805812417,0.05725491431451611,0.13056451612903225
soda,shopping bags,0.17437722419928825,0.09852567361464158,0.024605998983223184,0.14110787172011663,1.4321939302036606,1.0,0.007425365505936931,1.0495780514262658,0.36550655457395287,0.0990990990990991,0.04723617396428458,0.19542493689205007
yogurt,sausage,0.13950177935943062,0.09395017793594305,0.019623792577529234,0.14067055393586006,1.4972888506051771,1.0,0.0065175755843300594,1.0543684104087243,0.38596964904837217,0.091773656680932,0.0515649083109846,0.17477250640515948
pastry,sausage,0.08896797153024912,0.09395017793594305,0.012506354855109304,0.14057142857142857,1.4962337662337664,1.0,0.0041477980992424834,1.0542468009388961,0.3640434451219513,0.07338902147971361,0.051455504432723606,0.13684415584415585
"whole milk, other vegetables",fruit/vegetable juice,0.07483477376715811,0.0722928317234367,0.01047280122013218,0.13994565217391303,1.9358164404084877,1.0,0.005062783513121564,1.078661099291549,0.5225251467941106,0.07663690476190477,0.07292475768636943,0.14240601877331377
pip fruit,bottled water,0.07564819522114896,0.11052364006100661,0.010574478901881037,0.13978494623655913,1.2647515604752153,1.0,0.002213565001994008,1.03401626842908,0.22646235076110763,0.06022003474232773,0.032897227507608484,0.11773055959482051
soda,sausage,0.17437722419928825,0.09395017793594305,0.024300965937976614,0.13935860058309038,1.483324498630621,1.0,0.007918194696477646,1.0527611414904183,0.3946580580002886,0.09958333333333333,0.05011691580458916,0.19900830462054953
other vegetables,sausage,0.1934926283680732,0.09395017793594305,0.026944585663446874,0.13925380977404098,1.4822091116100575,1.0,0.008765918798973094,1.052632973985287,0.40338300078973166,0.10343481654957065,0.05000125902005309,0.21302517328528892
fruit/vegetable juice,sausage,0.0722928317234367,0.09395017793594305,0.010066090493136757,0.13924050632911394,1.4820675105485235,1.0,0.0032741660892266896,1.0526167050450075,0.35061376589215265,0.064453125,0.04998657611343684,0.12319168173598555
shopping bags,tropical fruit,0.09852567361464158,0.10493136756481952,0.013523131672597865,0.13725490196078433,1.308044535643715,1.0,0.0031846979999684694,1.03746591486805,0.26123876123876133,0.07119914346895075,0.036112911596536845,0.1330654354765162
root vegetables,sausage,0.10899847483477376,0.09395017793594305,0.01494661921708185,0.13712686567164178,1.4595700474898237,1.0,0.004706193111608444,1.0500382802731556,0.3533851746792521,0.07950243374797188,0.047653767689439686,0.14810888738127542
citrus fruit,sausage,0.08276563294356888,0.09395017793594305,0.01128622267412303,0.13636363636363638,1.451446280991736,1.0,0.003510376732093783,1.0491103202846974,0.3390976610131915,0.06822372464658881,0.04681139755766624,0.12824675324675328
"whole milk, other vegetables",pork,0.07483477376715811,0.05765124555160142,0.010167768174885612,0.1358695652173913,2.3567498658078367,1.0,0.0058534502566366395,1.0905167976006627,0.6222529948345973,0.08312551953449708,0.08300357940365163,0.1561182041254505
